timestamp,asset_id,vibration_hz,temp_celsius,pressure_bar,power_output_mw,operating_hours,status
2026-02-27 03:45:40,MCE-0037,66.76,45.37,3.22,4.59,14.08,WARNING
2026-02-27 04:45:40,MCE-0037,34.71,41.11,3.52,3.7,15.78,HEALTHY
2026-02-27 05:45:40,MCE-0037,44.77,56.04,3.8,4.91,16.49,HEALTHY
2026-02-27 06:45:40,MCE-0037,31.22,46.63,3.82,2.82,17.74,HEALTHY
2026-02-27 07:45:40,MCE-0037,53.1,40.32,2.73,4.13,18.93,HEALTHY
2026-02-27 08:45:40,MCE-0037,53.09,45.64,3.45,3.76,19.33,HEALTHY
2026-02-27 09:45:40,MCE-0037,75.0,41.54,3.94,4.04,20.42,WARNING
2026-02-27 10:45:40,MCE-0037,32.18,37.77,2.8,3.55,21.92,HEALTHY
2026-02-27 11:45:40,MCE-0037,44.3,29.38,3.75,3.25,22.1,HEALTHY
2026-02-27 12:45:40,MCE-0037,23.22,26.82,4.59,2.43,23.16,HEALTHY
2026-02-27 13:45:40,MCE-0037,51.54,37.95,3.32,4.51,24.26,HEALTHY
2026-02-27 14:45:40,MCE-0037,53.32,39.05,2.82,4.53,25.07,HEALTHY
2026-02-27 15:45:40,MCE-0037,53.29,42.21,3.72,3.67,26.42,HEALTHY
2026-02-27 16:45:40,MCE-0037,32.59,38.31,3.76,4.28,27.73,HEALTHY
2026-02-27 17:45:40,MCE-0037,52.64,38.21,4.29,3.75,28.55,HEALTHY
2026-02-27 18:45:40,MCE-0037,43.22,30.92,3.4,4.46,29.33,HEALTHY
2026-02-27 19:45:40,MCE-0037,56.44,57.93,3.76,4.25,30.7,HEALTHY
2026-02-27 20:45:40,MCE-0037,38.31,34.7,3.99,4.79,31.76,HEALTHY
2026-02-27 21:45:40,MCE-0037,28.84,42.94,3.83,3.13,32.64,HEALTHY
2026-02-27 22:45:40,MCE-0037,53.11,36.04,2.29,3.9,33.18,HEALTHY
2026-02-27 23:45:40,MCE-0037,48.87,42.24,4.93,4.33,34.44,HEALTHY
2026-02-28 00:45:40,MCE-0037,47.21,46.1,3.28,4.78,35.64,HEALTHY
2026-02-28 01:45:40,MCE-0037,50.42,46.15,3.19,2.77,36.0,HEALTHY
2026-02-28 02:45:40,MCE-0037,37.48,42.0,3.28,4.26,37.2,HEALTHY
2026-02-28 03:45:40,MCE-0037,41.51,44.4,3.01,4.18,38.31,HEALTHY
2026-02-28 04:45:40,MCE-0037,35.39,26.81,3.42,5.27,39.58,HEALTHY
2026-02-28 05:45:40,MCE-0037,23.12,36.39,3.9,5.88,40.11,HEALTHY
2026-02-28 06:45:40,MCE-0037,37.61,34.73,2.92,4.95,41.25,HEALTHY
2026-02-28 07:45:40,MCE-0037,31.99,35.13,2.58,4.74,42.71,HEALTHY
2026-02-28 08:45:40,MCE-0037,62.37,53.98,2.7,4.52,43.77,HEALTHY
2026-02-28 09:45:40,MCE-0037,19.91,34.94,3.6,4.28,44.65,HEALTHY
2026-02-28 10:45:40,MCE-0037,53.02,44.34,2.52,4.46,45.13,HEALTHY
2026-02-28 11:45:40,MCE-0037,46.46,35.22,2.72,5.27,46.59,HEALTHY
2026-02-28 12:45:40,MCE-0037,63.47,53.19,3.16,2.0,47.41,HEALTHY
2026-02-28 13:45:40,MCE-0037,56.47,48.37,3.31,4.93,48.94,HEALTHY
2026-02-28 14:45:40,MCE-0037,57.72,47.22,3.52,4.07,49.45,HEALTHY
2026-02-28 15:45:40,MCE-0037,55.2,38.2,3.71,3.29,50.87,HEALTHY
2026-02-28 16:45:40,MCE-0037,65.05,52.27,3.16,4.09,51.13,WARNING
2026-02-28 17:45:40,MCE-0037,32.19,50.19,4.31,4.59,52.17,HEALTHY
2026-02-28 18:45:40,MCE-0037,68.35,50.22,3.88,5.01,53.59,WARNING
2026-02-28 19:45:40,MCE-0037,44.91,42.54,3.97,4.55,54.33,HEALTHY
2026-02-28 20:45:40,MCE-0037,33.67,21.11,3.41,2.34,55.28,HEALTHY
2026-02-28 21:45:40,MCE-0037,30.13,30.55,3.22,4.69,56.08,HEALTHY
2026-02-28 22:45:40,MCE-0037,60.57,50.74,3.82,4.56,57.37,HEALTHY
2026-02-28 23:45:40,MCE-0037,7.55,30.85,2.6,4.44,58.39,HEALTHY
2026-03-01 00:45:40,MCE-0037,13.6,31.14,3.77,3.13,59.38,HEALTHY
2026-03-01 01:45:40,MCE-0037,59.43,50.38,3.69,4.59,60.83,HEALTHY
2026-03-01 02:45:40,MCE-0037,39.61,41.6,3.51,4.02,61.57,HEALTHY
2026-03-01 03:45:40,MCE-0037,34.92,29.04,3.33,3.71,62.02,HEALTHY
2026-03-01 04:45:40,MCE-0037,33.95,45.5,2.91,3.89,63.02,HEALTHY
2026-03-01 05:45:40,MCE-0037,62.5,54.52,4.11,3.55,64.56,HEALTHY
2026-03-01 06:45:40,MCE-0037,56.76,37.03,3.36,3.88,65.61,HEALTHY
2026-03-01 07:45:40,MCE-0037,36.36,36.51,3.25,3.24,66.23,HEALTHY
2026-03-01 08:45:40,MCE-0037,57.85,44.39,3.6,4.16,67.09,HEALTHY
2026-03-01 09:45:40,MCE-0037,45.82,42.99,3.35,5.17,68.46,HEALTHY
2026-03-01 10:45:40,MCE-0037,56.41,45.57,3.28,3.93,69.26,HEALTHY
2026-03-01 11:45:40,MCE-0037,51.26,55.88,2.81,4.56,70.85,HEALTHY
2026-03-01 12:45:40,MCE-0037,61.9,35.18,3.41,3.17,71.05,HEALTHY
2026-03-01 13:45:40,MCE-0037,51.46,41.07,3.43,3.7,72.62,HEALTHY
2026-03-01 14:45:40,MCE-0037,55.8,47.07,3.62,4.16,73.6,HEALTHY
2026-03-01 15:45:40,MCE-0037,53.59,42.48,4.35,3.03,74.15,HEALTHY
2026-03-01 16:45:40,MCE-0037,19.11,19.76,2.46,4.57,75.96,HEALTHY
2026-03-01 17:45:40,MCE-0037,53.27,54.14,2.97,4.63,76.17,HEALTHY
2026-03-01 18:45:40,MCE-0037,45.85,43.59,3.81,3.42,77.57,HEALTHY
2026-03-01 19:45:40,MCE-0037,75.0,61.66,3.23,3.15,78.01,WARNING
2026-03-01 20:45:40,MCE-0037,43.68,43.06,4.03,3.09,79.53,HEALTHY
2026-03-01 21:45:40,MCE-0037,49.28,31.05,3.72,3.94,80.77,HEALTHY
2026-03-01 22:45:40,MCE-0037,74.05,38.35,4.19,2.66,81.93,WARNING
2026-03-01 23:45:40,MCE-0037,25.09,22.61,3.63,3.08,82.83,HEALTHY
2026-03-02 00:45:40,MCE-0037,24.78,37.55,3.73,4.06,83.49,HEALTHY
2026-03-02 01:45:40,MCE-0037,42.57,55.9,3.57,4.68,84.22,HEALTHY
2026-03-02 02:45:40,MCE-0037,47.14,33.86,3.77,3.5,85.2,HEALTHY
2026-03-02 03:45:40,MCE-0037,43.64,44.03,2.53,2.73,86.95,HEALTHY
2026-03-02 04:45:40,MCE-0037,58.64,40.78,3.19,4.16,87.81,HEALTHY
2026-03-02 05:45:40,MCE-0037,39.21,43.61,3.47,4.19,88.27,HEALTHY
2026-03-02 06:45:40,MCE-0037,34.47,40.39,4.05,3.57,89.75,HEALTHY
2026-03-02 07:45:40,MCE-0037,58.73,45.71,3.87,4.13,90.38,HEALTHY
2026-03-02 08:45:40,MCE-0037,44.5,44.65,4.11,4.22,91.43,HEALTHY
2026-03-02 09:45:40,MCE-0037,52.18,41.21,4.29,4.54,92.21,HEALTHY
2026-03-02 10:45:40,MCE-0037,46.17,41.37,3.99,3.54,93.22,HEALTHY
2026-03-02 11:45:40,MCE-0037,18.26,34.56,4.1,5.31,94.82,HEALTHY
2026-03-02 12:45:40,MCE-0037,43.39,41.87,3.76,3.81,95.73,HEALTHY
2026-03-02 13:45:40,MCE-0037,52.75,43.64,4.01,4.61,96.19,HEALTHY
2026-03-02 14:45:40,MCE-0037,57.15,44.0,4.46,4.42,97.18,HEALTHY
2026-03-02 15:45:40,MCE-0037,48.71,37.03,3.45,4.12,98.79,HEALTHY
2026-03-02 16:45:40,MCE-0037,33.18,36.12,3.42,4.07,99.03,HEALTHY
2026-03-02 17:45:40,MCE-0037,18.56,32.99,3.31,4.01,100.98,HEALTHY
2026-03-02 18:45:40,MCE-0037,60.53,63.08,3.84,3.03,101.24,HEALTHY
2026-03-02 19:45:40,MCE-0037,39.82,45.21,3.74,4.82,102.45,HEALTHY
2026-03-02 20:45:40,MCE-0037,43.54,38.65,4.38,4.07,103.25,HEALTHY
2026-03-02 21:45:40,MCE-0037,29.75,49.23,2.75,1.21,104.58,HEALTHY
2026-03-02 22:45:40,MCE-0037,56.54,52.75,3.71,2.98,105.65,HEALTHY
2026-03-02 23:45:40,MCE-0037,44.12,39.51,3.23,5.16,106.09,HEALTHY
2026-03-03 00:45:40,MCE-0037,29.3,39.82,4.1,4.33,107.47,HEALTHY
2026-03-03 01:45:40,MCE-0037,63.62,52.09,3.71,4.32,108.87,HEALTHY
2026-03-03 02:45:40,MCE-0037,54.2,41.68,2.85,4.8,109.97,HEALTHY
2026-03-03 03:45:40,MCE-0037,62.43,49.24,3.23,2.77,110.4,HEALTHY
2026-03-03 04:45:40,MCE-0037,46.29,31.59,2.76,4.01,111.21,HEALTHY
2026-03-03 05:45:40,MCE-0037,33.54,41.33,3.42,3.54,112.38,HEALTHY
2026-03-03 06:45:40,MCE-0037,19.43,27.5,3.09,3.04,113.42,HEALTHY
2026-03-03 07:45:40,MCE-0037,40.06,31.34,3.42,4.22,114.6,HEALTHY
2026-03-03 08:45:40,MCE-0037,32.61,41.69,2.82,3.13,115.07,HEALTHY
2026-03-03 09:45:40,MCE-0037,43.3,46.99,3.93,5.33,116.56,HEALTHY
2026-03-03 10:45:40,MCE-0037,39.35,39.29,2.98,3.02,117.05,HEALTHY
2026-03-03 11:45:40,MCE-0037,48.43,36.82,4.12,2.85,118.93,HEALTHY
2026-03-03 12:45:40,MCE-0037,52.3,36.14,3.09,4.46,119.47,HEALTHY
2026-03-03 13:45:40,MCE-0037,34.86,34.83,3.09,5.47,120.35,HEALTHY
2026-03-03 14:45:40,MCE-0037,35.74,39.63,3.4,4.21,121.61,HEALTHY
2026-03-03 15:45:40,MCE-0037,35.78,37.63,3.7,3.33,122.67,HEALTHY
2026-03-03 16:45:40,MCE-0037,61.34,56.39,3.8,4.08,123.8,HEALTHY
2026-03-03 17:45:40,MCE-0037,0.14,31.94,3.3,3.83,124.71,HEALTHY
2026-03-03 18:45:40,MCE-0037,16.54,37.41,2.78,4.12,125.81,HEALTHY
2026-03-03 19:45:40,MCE-0037,58.57,42.32,4.11,3.43,126.01,HEALTHY
2026-03-03 20:45:40,MCE-0037,54.01,34.26,4.02,4.73,127.5,HEALTHY
2026-03-03 21:45:40,MCE-0037,52.03,40.96,2.8,3.71,128.38,HEALTHY
2026-03-03 22:45:40,MCE-0037,61.65,48.04,2.72,3.12,129.98,HEALTHY
2026-03-03 23:45:40,MCE-0037,63.8,51.54,2.88,2.61,130.67,HEALTHY
2026-03-04 00:45:40,MCE-0037,35.62,24.38,3.42,6.0,131.13,HEALTHY
2026-03-04 01:45:40,MCE-0037,21.05,33.33,4.16,4.63,132.89,HEALTHY
2026-03-04 02:45:40,MCE-0037,42.77,40.16,2.92,3.81,133.04,HEALTHY
2026-03-04 03:45:40,MCE-0037,48.65,51.94,3.19,3.87,134.18,HEALTHY
2026-03-04 04:45:40,MCE-0037,30.76,39.53,3.89,4.53,135.17,HEALTHY
2026-03-04 05:45:40,MCE-0037,27.45,37.91,3.16,4.84,136.49,HEALTHY
2026-03-04 06:45:40,MCE-0037,42.58,29.12,3.39,4.4,137.34,HEALTHY
2026-03-04 07:45:40,MCE-0037,48.66,39.0,3.21,3.23,138.47,HEALTHY
2026-03-04 08:45:40,MCE-0037,39.08,33.38,3.99,3.3,139.09,HEALTHY
2026-03-04 09:45:40,MCE-0037,46.83,42.98,3.97,4.9,140.71,HEALTHY
2026-03-04 10:45:40,MCE-0037,55.44,47.96,2.98,3.17,141.43,HEALTHY
2026-03-04 11:45:40,MCE-0037,32.31,44.21,3.54,4.73,142.26,HEALTHY
2026-03-04 12:45:40,MCE-0037,60.04,40.7,3.52,4.02,143.31,HEALTHY
2026-03-04 13:45:40,MCE-0037,40.08,36.25,4.09,4.07,144.98,HEALTHY
2026-03-04 14:45:40,MCE-0037,45.2,35.64,3.84,3.22,145.5,HEALTHY
2026-03-04 15:45:40,MCE-0037,51.82,47.9,3.29,4.28,146.97,HEALTHY
2026-03-04 16:45:40,MCE-0037,47.79,42.52,3.51,4.08,147.28,HEALTHY
2026-03-04 17:45:40,MCE-0037,46.95,43.07,2.95,3.9,148.36,HEALTHY
2026-03-04 18:45:40,MCE-0037,48.97,43.97,3.98,4.53,149.43,HEALTHY
2026-03-04 19:45:40,MCE-0037,31.94,36.75,3.34,4.02,150.9,HEALTHY
2026-03-04 20:45:40,MCE-0037,44.96,46.88,3.59,5.02,151.26,HEALTHY
2026-03-04 21:45:40,MCE-0037,48.62,36.44,3.27,4.51,152.83,HEALTHY
2026-03-04 22:45:40,MCE-0037,20.79,23.97,3.51,4.79,153.93,HEALTHY
2026-03-04 23:45:40,MCE-0037,64.61,46.14,4.03,4.09,154.52,HEALTHY
2026-03-05 00:45:40,MCE-0037,22.03,35.04,3.19,4.77,155.44,HEALTHY
2026-03-05 01:45:40,MCE-0037,44.61,31.66,2.75,4.01,156.16,HEALTHY
2026-03-05 02:45:40,MCE-0037,8.7,26.96,3.62,3.18,157.74,HEALTHY
2026-03-05 03:45:40,MCE-0037,59.91,56.0,2.99,3.79,158.49,HEALTHY
2026-03-05 04:45:40,MCE-0037,59.92,46.47,2.8,3.91,159.95,HEALTHY
2026-03-05 05:45:40,MCE-0037,32.21,47.03,3.8,3.77,160.56,HEALTHY
2026-03-05 06:45:40,MCE-0037,47.13,32.17,3.12,5.28,161.92,HEALTHY
2026-03-05 07:45:40,MCE-0037,45.8,49.68,3.62,5.09,162.64,HEALTHY
2026-03-05 08:45:40,MCE-0037,15.02,31.5,4.32,4.8,163.44,HEALTHY
2026-03-05 09:45:40,MCE-0037,64.88,47.91,3.23,3.2,164.19,HEALTHY
2026-03-05 10:45:40,MCE-0037,28.55,43.52,3.76,3.97,165.05,HEALTHY
2026-03-05 11:45:40,MCE-0037,52.62,45.43,3.98,4.79,166.18,HEALTHY
2026-03-05 12:45:40,MCE-0037,29.01,39.39,2.67,4.13,167.47,HEALTHY
2026-02-26 13:45:40,MCE-0038,54.06,34.21,3.29,5.21,0.16,HEALTHY
2026-02-26 14:45:40,MCE-0038,48.51,40.82,2.91,5.15,1.47,HEALTHY
2026-02-26 15:45:40,MCE-0038,20.22,32.7,3.28,5.07,2.12,HEALTHY
2026-02-26 16:45:40,MCE-0038,36.61,27.42,3.32,6.17,3.9,HEALTHY
2026-02-26 17:45:40,MCE-0038,63.92,67.19,4.35,3.96,4.49,HEALTHY
2026-02-26 18:45:40,MCE-0038,38.87,39.98,3.46,5.28,5.44,HEALTHY
2026-02-26 19:45:40,MCE-0038,75.0,42.34,3.14,6.92,6.99,WARNING
2026-02-26 20:45:40,MCE-0038,35.76,42.38,4.02,5.71,7.56,HEALTHY
2026-02-26 21:45:40,MCE-0038,47.88,50.37,3.05,4.69,8.46,HEALTHY
2026-02-26 22:45:40,MCE-0038,53.03,27.85,4.21,5.52,9.11,HEALTHY
2026-02-26 23:45:40,MCE-0038,47.3,29.64,2.86,4.79,10.72,HEALTHY
2026-02-27 00:45:40,MCE-0038,57.11,29.02,3.89,4.83,11.15,HEALTHY
2026-02-27 01:45:40,MCE-0038,41.65,43.02,3.63,4.46,12.35,HEALTHY
2026-02-27 02:45:40,MCE-0038,54.37,26.26,3.27,5.36,13.2,HEALTHY
2026-02-27 03:45:40,MCE-0038,39.83,25.83,3.88,3.91,14.28,HEALTHY
2026-02-27 04:45:40,MCE-0038,43.99,42.92,3.51,6.42,15.83,HEALTHY
2026-02-27 05:45:40,MCE-0038,44.2,45.18,3.47,5.84,16.75,HEALTHY
2026-02-27 06:45:40,MCE-0038,65.9,49.37,3.89,6.72,17.82,WARNING
2026-02-27 07:45:40,MCE-0038,65.36,45.03,4.02,5.46,18.56,WARNING
2026-02-27 08:45:40,MCE-0038,61.76,51.58,3.64,5.66,19.66,HEALTHY
2026-02-27 09:45:40,MCE-0038,48.83,45.5,3.42,4.94,20.21,HEALTHY
2026-02-27 10:45:40,MCE-0038,71.45,53.75,3.21,4.92,22.0,WARNING
2026-02-27 11:45:40,MCE-0038,60.84,40.86,2.76,3.74,22.0,HEALTHY
2026-02-27 12:45:40,MCE-0038,19.07,23.83,2.91,6.65,23.77,HEALTHY
2026-02-27 13:45:40,MCE-0038,44.31,38.89,2.78,5.06,24.18,HEALTHY
2026-02-27 14:45:40,MCE-0038,18.94,31.23,4.53,5.9,25.92,HEALTHY
2026-02-27 15:45:40,MCE-0038,41.85,46.64,3.24,4.37,26.25,HEALTHY
2026-02-27 16:45:40,MCE-0038,70.56,40.53,3.32,5.52,27.5,WARNING
2026-02-27 17:45:40,MCE-0038,30.96,42.99,3.35,5.9,28.09,HEALTHY
2026-02-27 18:45:40,MCE-0038,53.79,42.69,4.36,4.51,29.33,HEALTHY
2026-02-27 19:45:40,MCE-0038,65.23,57.47,4.39,5.39,30.28,WARNING
2026-02-27 20:45:40,MCE-0038,33.17,55.07,3.33,4.36,31.98,HEALTHY
2026-02-27 21:45:40,MCE-0038,42.15,33.29,3.76,4.57,32.12,HEALTHY
2026-02-27 22:45:40,MCE-0038,40.69,48.45,3.81,5.22,33.37,HEALTHY
2026-02-27 23:45:40,MCE-0038,47.56,42.87,3.28,5.2,34.93,HEALTHY
2026-02-28 00:45:40,MCE-0038,52.36,43.2,3.71,4.33,35.11,HEALTHY
2026-02-28 01:45:40,MCE-0038,35.94,33.41,3.22,6.54,36.32,HEALTHY
2026-02-28 02:45:40,MCE-0038,55.89,36.65,3.72,4.8,37.03,HEALTHY
2026-02-28 03:45:40,MCE-0038,34.76,27.04,3.99,3.79,38.46,HEALTHY
2026-02-28 04:45:40,MCE-0038,44.22,34.2,3.89,4.86,39.71,HEALTHY
2026-02-28 05:45:40,MCE-0038,42.98,40.59,3.65,5.22,40.48,HEALTHY
2026-02-28 06:45:40,MCE-0038,44.35,37.66,2.71,4.04,41.63,HEALTHY
2026-02-28 07:45:40,MCE-0038,55.78,42.79,3.17,3.74,42.27,HEALTHY
2026-02-28 08:45:40,MCE-0038,19.21,28.64,3.94,4.63,43.66,HEALTHY
2026-02-28 09:45:40,MCE-0038,51.01,38.98,3.82,4.84,44.33,HEALTHY
2026-02-28 10:45:40,MCE-0038,26.52,34.3,4.42,7.07,45.04,HEALTHY
2026-02-28 11:45:40,MCE-0038,52.3,43.09,3.65,5.53,46.62,HEALTHY
2026-02-28 12:45:40,MCE-0038,44.4,45.35,3.6,4.88,47.45,HEALTHY
2026-02-28 13:45:40,MCE-0038,27.07,32.94,3.9,5.17,48.95,HEALTHY
2026-02-28 14:45:40,MCE-0038,49.5,41.09,2.97,4.96,50.0,HEALTHY
2026-02-28 15:45:40,MCE-0038,29.66,28.71,4.1,4.77,50.91,HEALTHY
2026-02-28 16:45:40,MCE-0038,33.88,51.61,3.91,4.82,51.8,HEALTHY
2026-02-28 17:45:40,MCE-0038,51.41,42.04,3.15,5.7,52.13,HEALTHY
2026-02-28 18:45:40,MCE-0038,40.14,41.14,4.01,6.15,53.86,HEALTHY
2026-02-28 19:45:40,MCE-0038,36.75,43.41,2.94,5.67,54.8,HEALTHY
2026-02-28 20:45:40,MCE-0038,47.23,45.7,3.35,7.37,55.28,HEALTHY
2026-02-28 21:45:40,MCE-0038,31.48,45.72,2.98,5.73,56.8,HEALTHY
2026-02-28 22:45:40,MCE-0038,53.64,45.03,3.25,5.35,57.74,HEALTHY
2026-02-28 23:45:40,MCE-0038,49.01,57.52,3.06,4.63,58.55,HEALTHY
2026-03-01 00:45:40,MCE-0038,49.27,41.23,3.45,6.32,59.6,HEALTHY
2026-03-01 01:45:40,MCE-0038,2.7,24.53,2.63,3.96,60.09,HEALTHY
2026-03-01 02:45:40,MCE-0038,75.0,55.79,3.98,5.12,61.26,WARNING
2026-03-01 03:45:40,MCE-0038,56.38,31.28,4.02,4.35,62.24,HEALTHY
2026-03-01 04:45:40,MCE-0038,37.03,43.65,3.66,5.29,63.77,HEALTHY
2026-03-01 05:45:40,MCE-0038,24.55,36.66,3.98,4.65,64.4,HEALTHY
2026-03-01 06:45:40,MCE-0038,64.72,40.94,3.5,6.8,65.02,HEALTHY
2026-03-01 07:45:40,MCE-0038,34.78,47.37,4.49,5.38,66.21,HEALTHY
2026-03-01 08:45:40,MCE-0038,37.09,33.45,4.15,6.53,67.39,HEALTHY
2026-03-01 09:45:40,MCE-0038,66.74,48.26,4.02,5.15,68.4,WARNING
2026-03-01 10:45:40,MCE-0038,31.75,47.02,4.32,4.14,69.65,HEALTHY
2026-03-01 11:45:40,MCE-0038,29.41,37.64,3.98,4.02,70.95,HEALTHY
2026-03-01 12:45:40,MCE-0038,48.41,38.3,3.85,4.37,71.15,HEALTHY
2026-03-01 13:45:40,MCE-0038,56.58,44.21,3.03,5.27,72.3,HEALTHY
2026-03-01 14:45:40,MCE-0038,15.93,28.81,3.67,3.36,73.8,HEALTHY
2026-03-01 15:45:40,MCE-0038,6.43,11.71,4.16,5.13,74.74,HEALTHY
2026-03-01 16:45:40,MCE-0038,37.01,47.17,3.3,5.48,75.92,HEALTHY
2026-03-01 17:45:40,MCE-0038,45.39,38.35,3.65,6.01,76.9,HEALTHY
2026-03-01 18:45:40,MCE-0038,42.23,37.48,3.33,2.81,77.6,HEALTHY
2026-03-01 19:45:40,MCE-0038,49.25,33.6,3.81,5.11,78.36,HEALTHY
2026-03-01 20:45:40,MCE-0038,46.58,48.08,3.04,5.59,79.1,HEALTHY
2026-03-01 21:45:40,MCE-0038,49.01,41.73,3.04,5.82,80.37,HEALTHY
2026-03-01 22:45:40,MCE-0038,55.55,46.07,2.96,4.66,81.2,HEALTHY
2026-03-01 23:45:40,MCE-0038,44.1,47.24,2.71,4.62,82.45,HEALTHY
2026-03-02 00:45:40,MCE-0038,38.96,39.52,2.85,4.98,83.39,HEALTHY
2026-03-02 01:45:40,MCE-0038,40.34,32.3,3.44,4.64,84.27,HEALTHY
2026-03-02 02:45:40,MCE-0038,52.43,37.15,3.54,4.36,85.6,HEALTHY
2026-03-02 03:45:40,MCE-0038,36.0,41.68,3.62,4.77,86.09,HEALTHY
2026-03-02 04:45:40,MCE-0038,40.96,29.16,4.2,5.92,87.42,HEALTHY
2026-03-02 05:45:40,MCE-0038,54.77,32.17,3.2,4.86,88.37,HEALTHY
2026-03-02 06:45:40,MCE-0038,16.03,40.43,4.23,7.35,89.19,HEALTHY
2026-03-02 07:45:40,MCE-0038,29.31,38.23,4.16,4.94,90.63,HEALTHY
2026-03-02 08:45:40,MCE-0038,36.5,24.52,4.07,5.18,91.09,HEALTHY
2026-03-02 09:45:40,MCE-0038,34.06,40.99,3.58,5.38,92.51,HEALTHY
2026-03-02 10:45:40,MCE-0038,41.74,54.0,3.43,6.89,93.97,HEALTHY
2026-03-02 11:45:40,MCE-0038,53.46,47.35,3.44,6.22,94.68,HEALTHY
2026-03-02 12:45:40,MCE-0038,46.69,35.05,3.02,5.64,95.65,HEALTHY
2026-03-02 13:45:40,MCE-0038,31.39,37.42,4.03,5.52,96.71,HEALTHY
2026-03-02 14:45:40,MCE-0038,34.17,50.03,3.77,6.26,97.93,HEALTHY
2026-03-02 15:45:40,MCE-0038,10.99,34.44,3.92,6.98,98.53,HEALTHY
2026-03-02 16:45:40,MCE-0038,23.04,45.06,4.32,3.11,99.65,HEALTHY
2026-03-02 17:45:40,MCE-0038,52.18,49.09,3.34,4.69,100.08,HEALTHY
2026-03-02 18:45:40,MCE-0038,55.02,40.09,3.39,6.05,101.47,HEALTHY
2026-03-02 19:45:40,MCE-0038,71.31,54.2,3.57,4.67,102.08,WARNING
2026-03-02 20:45:40,MCE-0038,29.84,46.33,3.42,6.4,103.8,HEALTHY
2026-03-02 21:45:40,MCE-0038,40.06,35.32,3.71,5.13,104.3,HEALTHY
2026-03-02 22:45:40,MCE-0038,26.92,51.11,3.19,6.17,105.98,HEALTHY
2026-03-02 23:45:40,MCE-0038,57.63,35.71,3.0,4.89,106.68,HEALTHY
2026-03-03 00:45:40,MCE-0038,32.02,51.92,3.4,6.13,107.3,HEALTHY
2026-03-03 01:45:40,MCE-0038,52.7,46.42,3.52,6.49,108.25,HEALTHY
2026-03-03 02:45:40,MCE-0038,32.62,52.1,2.86,6.02,109.43,HEALTHY
2026-03-03 03:45:40,MCE-0038,23.92,33.15,3.55,4.7,110.57,HEALTHY
2026-03-03 04:45:40,MCE-0038,42.27,30.09,3.01,5.72,111.55,HEALTHY
2026-03-03 05:45:40,MCE-0038,45.45,36.61,4.16,3.94,112.92,HEALTHY
2026-03-03 06:45:40,MCE-0038,39.58,36.33,3.81,5.26,113.51,HEALTHY
2026-03-03 07:45:40,MCE-0038,43.38,26.76,3.93,4.98,114.51,HEALTHY
2026-03-03 08:45:40,MCE-0038,46.73,36.53,3.05,6.77,115.41,HEALTHY
2026-03-03 09:45:40,MCE-0038,18.4,25.59,4.24,5.87,116.46,HEALTHY
2026-03-03 10:45:40,MCE-0038,40.12,50.51,3.72,5.45,117.72,HEALTHY
2026-03-03 11:45:40,MCE-0038,48.38,46.74,3.75,7.49,118.81,HEALTHY
2026-03-03 12:45:40,MCE-0038,42.08,39.81,2.88,5.15,119.36,HEALTHY
2026-03-03 13:45:40,MCE-0038,72.94,58.26,3.23,5.24,120.59,WARNING
2026-03-03 14:45:40,MCE-0038,25.55,28.41,3.57,4.69,121.77,HEALTHY
2026-03-03 15:45:40,MCE-0038,29.33,41.22,3.46,3.57,122.02,HEALTHY
2026-03-03 16:45:40,MCE-0038,13.87,28.1,2.71,3.26,123.74,HEALTHY
2026-03-03 17:45:40,MCE-0038,61.93,46.3,3.37,5.01,124.46,HEALTHY
2026-03-03 18:45:40,MCE-0038,27.93,40.17,3.43,4.42,125.79,HEALTHY
2026-03-03 19:45:40,MCE-0038,35.89,29.45,3.3,4.96,126.84,HEALTHY
2026-03-03 20:45:40,MCE-0038,38.52,40.5,3.46,5.45,127.05,HEALTHY
2026-03-03 21:45:40,MCE-0038,59.15,50.99,3.98,4.32,128.42,HEALTHY
2026-03-03 22:45:40,MCE-0038,37.37,44.94,3.84,4.5,129.7,HEALTHY
2026-03-03 23:45:40,MCE-0038,54.17,37.2,3.74,5.18,130.31,HEALTHY
2026-03-04 00:45:40,MCE-0038,24.23,32.3,4.59,5.42,131.72,HEALTHY
2026-03-04 01:45:40,MCE-0038,75.0,39.45,3.88,2.57,132.76,WARNING
2026-03-04 02:45:40,MCE-0038,45.0,47.05,3.92,4.37,133.45,HEALTHY
2026-03-04 03:45:40,MCE-0038,60.59,42.41,3.42,4.75,134.81,HEALTHY
2026-03-04 04:45:40,MCE-0038,27.95,49.44,3.52,6.34,135.34,HEALTHY
2026-03-04 05:45:40,MCE-0038,60.67,38.96,4.11,5.73,136.92,HEALTHY
2026-03-04 06:45:40,MCE-0038,29.39,40.91,2.99,6.88,137.81,HEALTHY
2026-03-04 07:45:40,MCE-0038,57.21,45.09,4.13,3.56,138.21,HEALTHY
2026-03-04 08:45:40,MCE-0038,33.76,36.61,4.62,4.09,139.08,HEALTHY
2026-03-04 09:45:40,MCE-0038,19.39,22.76,3.95,4.59,140.98,HEALTHY
2026-03-04 10:45:40,MCE-0038,42.61,47.39,3.42,5.42,141.26,HEALTHY
2026-03-04 11:45:40,MCE-0038,53.03,40.96,3.42,5.46,142.67,HEALTHY
